股票名称,股票代码,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
万马科技,SZ300698,23.75,0.62,2.68%,0.3%,278800.0,6538213.0,0.23%,324.426,0,3182500000
三一重能,SH688349,32.45,0.06,0.19%,10.79%,278673.0,9028861.0,0.2%,24.97,0,38598762777
日播时尚,SH603196,7.31,0.02,0.27%,-3.05%,278000.0,2038837.0,0.12%,34.97,4.514%,1751786763
英派斯,SZ002899,12.44,0.18,1.47%,-0.64%,278000.0,3436267.0,0.23%,78.862,0.177%,1492800000
逸豪新材,SZ301176,17.59,0.05,0.29%,0.57%,277768.0,4863508.0,0.72%,28.042,0,2972192006
豪尔赛,SZ002963,13.81,0.16,1.17%,0.44%,277500.0,3803071.0,0.18%,-25.937,0,2070456236
国脉文化,SH600640,9.68,0.03,0.31%,0.31%,277100.0,2676967.0,0.03%,-29.986,0,7702336699
联明股份,SH603006,9.39,-0.02,-0.21%,6.7%,277000.0,2607311.0,0.14%,19.113,4.043%,2387447408
首华燃气,SZ300483,13.25,-0.01,-0.08%,3.76%,276900.0,3669024.0,0.11%,39.328,0,3558092632
同力日升,SH605286,49.66,-0.02,-0.04%,18.04%,276500.0,13684084.0,0.58%,60.899,0.228%,8839480000
东华测试,SZ300354,42.5,1.8,4.42%,11.23%,276500.0,11648101.0,0.35%,61.012,0.414%,5881374947
电魂网络,SH603258,22.51,0.12,0.54%,2.93%,275800.0,6208236.0,0.11%,22.252,3.655%,5532595589
丰立智能,SZ301368,20.17,0.13,0.65%,1.36%,275400.0,5543203.0,1.02%,40.468,0,2422417000
内蒙新华,SH603230,11.17,0.07,0.63%,1.27%,275000.0,3063280.0,0.31%,15.374,0.582%,3948851910
卫光生物,SZ002880,30.96,0.42,1.38%,-2.92%,274500.0,8461808.0,0.12%,49.949,0.647%,7021728000
南侨食品,SH605339,21.29,0.42,2.01%,-6.42%,274300.0,5796000.0,0.4%,40.036,1.557%,9111622155
天振股份,SZ301356,47.24,0.14,0.3%,4.24%,273864.0,12910690.0,0.96%,10.925,0,5666400000
力合科技,SZ300800,11.89,0.15,1.28%,2.15%,273750.0,3241330.0,0.16%,20.636,1.263%,2834576000
强瑞技术,SZ301128,30.04,0.19,0.64%,19.73%,273700.0,8190004.0,1%,41.503,1.662%,2219554125
大恒科技,SH600288,12.48,0.09,0.73%,2.89%,273599.0,3415675.0,0.06%,42.578,0.504%,5451264000
中环海陆,SZ301040,21.09,0.2,0.96%,10.3%,272600.0,5730517.0,0.39%,415.436,0.95%,2109000000
返利科技,SH600228,7.17,0.03,0.42%,0.14%,272600.0,1947696.0,0.11%,57.838,0,5253692670
展鹏科技,SH603488,6.83,0.07,1.04%,4.12%,271720.0,1855147.0,0.09%,32.182,2.924%,1994294705
中科星图,SH688568,61.0,1.61,2.71%,-1.68%,271300.0,16441525.0,0.25%,63.054,0.3%,14960906116
铖昌科技,SZ001270,111.09,0.8,0.73%,-8.94%,270700.0,29943260.0,0.96%,70.012,0,12432481466
星辉环材,SZ300834,25.3,0.12,0.48%,1.85%,269900.0,6783462.0,0.44%,31.169,8.72%,4893174037
丸美股份,SH603983,33.26,0.51,1.56%,-1.42%,269800.0,8896537.0,0.07%,59.099,0.574%,13352053383
万祥科技,SZ301180,17.63,0.37,2.14%,7.17%,269800.0,4720241.0,0.5%,33.546,0.285%,7052176300
安路科技-U,SH688107,66.45,0.79,1.2%,3.5%,269274.0,17728031.0,0.14%,807.07,0,26586645000
新疆火炬,SH603080,14.36,0.03,0.21%,3.16%,269100.0,3854401.0,0.19%,17.738,2.519%,2031940000
中新集团,SH601512,8.05,-0.01,-0.12%,0.75%,268517.0,2162919.0,0.02%,8.371,3.789%,12066064500
邦彦技术,SH688132,25.45,0.62,2.5%,4.3%,268487.0,6797572.0,0.81%,76.038,0,3874131442
腾远钴业,SZ301219,68.43,-0.07,-0.1%,-0.73%,268320.0,18377287.0,0.58%,19.094,3.237%,15529328463
三友联众,SZ300932,15.4,0.22,1.45%,7.32%,268200.0,4112468.0,0.3%,40.161,1.391%,2705054671
上纬新材,SH688585,8.42,0.04,0.48%,5.12%,267877.0,2263940.0,0.32%,44.599,0,3394944000
西力科技,SH688616,11.61,0.24,2.11%,10.99%,267065.0,3081574.0,0.51%,24.609,1.986%,1741500000
信测标准,SZ300938,38.43,0.77,2.04%,14.92%,266919.0,10172296.0,0.51%,38.175,0.458%,4374095288
延江股份,SZ300658,9.42,0.07,0.75%,2.95%,266600.0,2503343.0,0.19%,87.701,0,2622258786
航宇科技,SH688239,74.58,-0.3,-0.4%,-4%,265756.0,19986502.0,0.27%,58.428,0.26%,10643595204
康尼机电,SH603111,4.15,0.01,0.24%,0.24%,265650.0,1100550.0,0.03%,19.58,0,4122093259
赞宇科技,SZ002637,12.17,0.05,0.41%,-0.9%,264900.0,3221490.0,0.07%,21.394,1.645%,5724780170
华兴源创,SH688001,29.76,0.55,1.88%,10.63%,264716.0,7820556.0,0.06%,37.696,0.718%,13112009796
神驰机电,SH603109,15.23,-0.02,-0.13%,7.25%,264100.0,4024643.0,0.13%,17.535,1.875%,3189933247
炬光科技,SH688167,104.06,1.51,1.47%,11.5%,263521.0,27420755.0,0.4%,79.487,0,9361237600
伟隆股份,SZ002871,13.7,0.07,0.51%,4.34%,263500.0,3597795.0,0.3%,16.795,2.549%,2311928156
ST宏达,SZ002211,2.44,0.01,0.41%,-1.21%,263401.0,640672.0,0.06%,-1.96,0,1055240901
斯迪克,SZ300806,24.59,0.23,0.94%,4.86%,263232.0,6458075.0,0.15%,32.547,0.284%,7970729689
ST国华,SZ000004,9.64,0.13,1.37%,-0.41%,263200.0,2523103.0,0.22%,-2.107,0,1280654797
聚赛龙,SZ301131,45.77,0.01,0.02%,13.15%,262900.0,12000462.0,2.2%,66.072,1.096%,2186890600
宝立食品,SH603170,29.87,0.35,1.19%,5.44%,262900.0,7826282.0,0.66%,61.849,0,11948298700
晶品特装,SH688084,76.95,2.47,3.32%,-6.93%,262432.0,19929892.0,1.5%,70.611,0,5821965129
观想科技,SZ301213,35.89,0.8,2.28%,5.03%,262310.0,9399214.0,0.91%,47.699,0.834%,2871199964
物产金轮,SZ002722,13.65,0.07,0.52%,4.2%,262301.0,3571651.0,0.15%,30.504,1.099%,2395399925
兆龙互连,SZ300913,16.88,0.05,0.3%,3.88%,262054.0,4404292.0,0.57%,24.241,0.515%,3101700000
龙版传媒,SH605577,10.17,0.03,0.3%,2.31%,261924.0,2658251.0,0.14%,9.705,0.983%,4520000006
迎丰股份,SH605055,5.95,0.03,0.51%,-1.49%,261300.0,1551567.0,0.26%,265.883,0,2618000000
海天瑞声,SH688787,64.1,3.4,5.6%,7.39%,261052.0,16531119.0,0.91%,111.677,0.39%,2743480000
光智科技,SZ300489,17.67,-0.01,-0.06%,-2.38%,260600.0,4606823.0,0.19%,-26.772,0,2405328750
臻镭科技,SH688270,103.55,1.95,1.92%,-10.71%,260552.0,26750366.0,1.04%,87.983,0.267%,11308695500
梅轮电梯,SH603321,7.44,0.05,0.68%,8.45%,260300.0,1934491.0,0.08%,40.907,1.346%,2284080000
永冠新材,SH603681,22.93,0.18,0.79%,7.25%,260292.0,5972983.0,0.14%,16.28,0.87%,4382607942
安正时尚,SH603839,6.74,0.03,0.45%,-3.71%,260200.0,1748823.0,0.07%,-761.29,7.429%,2696688963
新大正,SZ002968,24.11,0.0,0%,10.65%,258887.0,6224818.0,0.12%,28.074,1.471%,5521095100
金瑞矿业,SH600714,8.91,0.08,0.91%,2.89%,258701.0,2298744.0,0.09%,30.342,1.121%,2567650592
赛伦生物,SH688163,23.02,0.7,3.14%,9.15%,257804.0,5867140.0,1%,37.097,3.91%,2491224400
耐科装备,SH688419,33.95,0.69,2.07%,7.33%,257161.0,8730499.0,1.38%,37.391,0,2783900000
国茂股份,SH603915,20.51,0.24,1.18%,-1.58%,257100.0,5241438.0,0.04%,33.292,1.044%,13582594906
迪阿股份,SZ301177,68.13,-0.2,-0.29%,8.18%,256673.0,17401496.0,0.64%,25.133,2.924%,27252681300
星宇股份,SH601799,134.29,-0.21,-0.16%,5.43%,256500.0,34475565.0,0.09%,39.825,0.821%,38363889178
炬申股份,SZ001202,14.32,0.13,0.92%,-0.35%,256500.0,3660623.0,0.64%,49.515,4.202%,1844416000
义翘神州,SZ301047,108.4,2.54,2.4%,8.77%,256460.0,27554229.0,0.43%,31.821,4.869%,14005280000
法拉电子,SH600563,167.21,0.58,0.35%,4.58%,256340.0,43197825.0,0.11%,38.76,0.952%,37622250000
迈拓股份,SZ301006,16.82,0.09,0.54%,7.75%,255800.0,4271339.0,0.4%,17.484,1.192%,2342689600
胜华新材,SH603026,99.58,0.23,0.23%,7.89%,255800.0,25411728.0,0.13%,15.548,0.301%,20182874400
拱东医疗,SH605369,119.5,2.51,2.15%,13.15%,255500.0,30334884.0,0.9%,36.624,1.151%,13458940840
瑞松科技,SH688090,26.26,0.62,2.42%,7.62%,254213.0,6652352.0,0.55%,78.628,0.569%,1768889041
利群股份,SH601366,5.95,-0.01,-0.17%,-4.95%,253800.0,1513179.0,0.03%,-634.21,2.521%,5055913516
蔚蓝生物,SH603739,13.89,0.12,0.87%,3.5%,253700.0,3519807.0,0.1%,37.968,1.153%,3506415574
福莱蒽特,SH605566,23.48,0.09,0.38%,2.62%,253100.0,5960172.0,0.41%,28.968,3.191%,3130823200
江苏博云,SZ301003,25.3,-0.01,-0.04%,11.95%,252370.0,6385348.0,0.36%,18.853,3.51%,2508030392
欧派家居,SH603833,133.83,0.5,0.38%,10.12%,252345.0,33578961.0,0.04%,32.02,1.316%,81522806004
南华仪器,SZ300417,9.78,0.11,1.14%,0.82%,252100.0,2459509.0,0.29%,404.061,0.204%,1331946249
甬金股份,SH603995,28.73,0.02,0.07%,3.23%,251500.0,7283640.0,0.15%,19.275,1.909%,9711811945
立航科技,SH603261,34.85,0.45,1.31%,1.1%,251300.0,8788098.0,1.31%,42.855,0.788%,2733314147
南模生物,SH688265,52.75,2.87,5.75%,7.65%,251252.0,13073629.0,0.52%,137.222,0.489%,4112575311
霍莱沃,SH688682,77.0,2.58,3.47%,-3.1%,250542.0,19084053.0,0.83%,67.103,0.462%,3999978290
宝色股份,SZ300402,20.22,0.01,0.05%,-10.93%,250400.0,5065120.0,0.12%,66.796,0.494%,4084440000
燕麦科技,SH688312,16.24,0.46,2.92%,4.71%,250298.0,4042272.0,0.36%,21.774,3.674%,2352340225
泰和科技,SZ300801,21.89,0.08,0.37%,3.35%,249900.0,5466863.0,0.18%,9.767,1.815%,4759104900
威高骨科,SH688161,63.0,-0.2,-0.32%,20.71%,249737.0,15773631.0,0.33%,39.481,0.821%,25200000000
海泰新光,SH688677,125.48,3.02,2.47%,11.04%,249687.0,31216521.0,0.47%,65.991,0.325%,10914250400
联得装备,SZ300545,17.17,0.1,0.59%,8.46%,249600.0,4275490.0,0.22%,60.533,0.087%,3051847121
荣泰健康,SH603579,20.78,0.24,1.17%,3.95%,249488.0,5162703.0,0.18%,16.774,3.38%,2908647938
美农生物,SZ301156,22.49,0.06,0.27%,2.74%,249400.0,5595558.0,1.25%,34.044,0,1800800000
欧科亿,SH688308,76.82,0.4,0.52%,1.75%,249234.0,19369534.0,0.38%,35.956,0.808%,8651184627
大烨智能,SZ300670,7.62,-0.01,-0.13%,1.6%,248900.0,1900034.0,0.12%,-114.096,0,2414934050
大庆华科,SZ000985,16.74,-0.03,-0.18%,-3.9%,248500.0,4170972.0,0.19%,98.607,0.274%,2170165230
华光新材,SH688379,18.74,0.14,0.75%,14.97%,247834.0,4614416.0,0.53%,-188.528,0.834%,1663128525
兆讯传媒,SZ301102,40.07,0.22,0.55%,9.03%,247642.0,9964431.0,0.54%,37.904,0.618%,8012000000
捷强装备,SZ300875,30.98,0.26,0.85%,2.45%,247167.0,7661122.0,0.54%,-233.352,0.745%,3092880586
北矿科技,SH600980,14.34,0.09,0.63%,2.94%,246700.0,3529333.0,0.16%,32.818,0.307%,2714390006
美埃科技,SH688376,35.32,0.1,0.28%,12.92%,245951.0,8624468.0,0.8%,35.971,0,4747008000
日科化学,SZ300214,6.64,-0.01,-0.15%,1.37%,245800.0,1634368.0,0.06%,14.217,1.16%,3094901331
玉禾田,SZ300815,15.54,0.1,0.65%,2.04%,245400.0,3805179.0,0.17%,11.987,1.372%,5161766400
高铁电气,SH688285,7.97,0.06,0.76%,3.64%,245177.0,1943463.0,0.27%,25.985,1.182%,2999030607
上海三毛,SH600689,8.51,0.01,0.12%,-6.28%,244100.0,2074786.0,0.16%,370.829,0,1710436329
达威股份,SZ300535,13.12,0.15,1.16%,2.1%,243600.0,3186879.0,0.28%,77.734,0.762%,1372124289
杰克股份,SH603337,20.49,0.36,1.79%,7.62%,243500.0,4963972.0,0.05%,17.994,1.444%,9958959108
ST新城,SZ000809,2.95,-0.01,-0.34%,2.08%,243000.0,716819.0,0.03%,-15.477,0,2433134314
昀冢科技,SH688260,15.44,0.3,1.98%,11%,241979.0,3715376.0,0.36%,66.587,0.87%,1852800000
线上线下,SZ300959,28.72,0.57,2.02%,3.53%,241400.0,6882638.0,0.65%,37.79,1.15%,2297600000
国力股份,SH688103,60.35,1.55,2.64%,-6.2%,241118.0,14581620.0,0.4%,71.602,0.52%,5756786500
东亚机械,SZ301028,9.3,0.09,0.98%,4.14%,240252.0,2230435.0,0.22%,20.073,2.153%,3520092480
贝斯特,SZ300580,20.16,-0.04,-0.2%,8.27%,239800.0,4850453.0,0.13%,21.083,0.892%,4042332596
锦江在线,SH600650,10.14,0.0,0%,-6.54%,239700.0,2432722.0,0.06%,10.059,0.709%,5593326485
银河微电,SH688689,24.29,0.44,1.84%,6.26%,239371.0,5787454.0,0.67%,31.457,1.433%,3130861056
晨丰科技,SH603685,9.54,0.15,1.6%,1.49%,239200.0,2274894.0,0.14%,61.001,1.259%,1612278164
圣达生物,SH603079,12.87,0.15,1.18%,2.55%,238780.0,3060721.0,0.14%,38.102,1.092%,2203201889
宝兰德,SH688058,43.59,2.14,5.16%,6.68%,238257.0,10285718.0,0.58%,-361.364,0.979%,2441040000
奥特维,SH688516,217.9,4.94,2.32%,8.41%,237253.0,51110488.0,0.31%,54.449,0.471%,33659015179
物产环能,SH603071,16.47,0.09,0.55%,1.79%,237004.0,3904802.0,0.1%,8.376,3.647%,9189509660
大千生态,SH603955,19.45,0.14,0.73%,5.14%,236100.0,4566038.0,0.17%,100.921,0,2639754000
利仁科技,SZ001259,28.24,0.15,0.53%,2.88%,236000.0,6636369.0,1.27%,29.223,1.394%,2076678419
大地海洋,SZ301068,29.71,0.39,1.33%,20.97%,235800.0,6998732.0,0.59%,44.043,0.403%,2495640000
光庭信息,SZ301221,42.25,0.89,2.15%,8.58%,235700.0,9881876.0,0.54%,134.199,0.946%,3913292175
和顺石油,SH603353,18.04,0.18,1.01%,-2.91%,235666.0,4235990.0,0.38%,31.62,1.111%,3128027760
灿瑞科技,SH688061,93.67,3.32,3.67%,0.34%,235381.0,21769252.0,1.35%,39.369,0,7222610255
常青股份,SH603768,15.87,0.05,0.32%,6.44%,235300.0,3736288.0,0.12%,56.411,0.371%,3237480000
ST交投,SZ002200,8.07,0.13,1.64%,2.15%,234900.0,1889776.0,0.13%,-15.371,0,1485952422
久量股份,SZ300808,13.22,0.02,0.15%,2.64%,234400.0,3090519.0,0.15%,-85.453,0,2113600000
中际联合,SH605305,39.1,0.72,1.88%,10.45%,234067.0,9050162.0,0.22%,32.387,1.179%,5935380000
工大科雅,SZ301197,21.05,0.38,1.84%,2.73%,233900.0,4901379.0,0.81%,31.93,0,2542188600
华业香料,SZ300886,25.24,-0.01,-0.04%,15.83%,233169.0,5857973.0,0.7%,89.901,0.199%,1872821600
百合花,SH603823,17.09,-0.02,-0.12%,6.68%,233100.0,3974050.0,0.07%,19.522,1.754%,5433683468
成都燃气,SH603053,9.25,0.03,0.33%,1.09%,233000.0,2157364.0,0.03%,17.497,3.24%,8222232500
恒盛能源,SH605580,12.15,0.14,1.17%,0.66%,232700.0,2820125.0,0.46%,18.658,4.119%,2430000000
汇中股份,SZ300371,11.84,0.11,0.94%,5.24%,232400.0,2741163.0,0.21%,12.55,2.363%,1988697609
凯因科技,SH688687,23.76,0.02,0.08%,4.44%,232389.0,5495935.0,0.2%,41.476,1.046%,4060784107
诺思格,SZ301333,103.49,5.09,5.17%,25.69%,232299.0,23388530.0,1.54%,55.37,0,6216600000
新柴股份,SZ301032,7.66,0.1,1.32%,2%,232141.0,1769885.0,0.24%,52.695,1.309%,1844670510
苏泊尔,SZ002032,52.82,0.25,0.48%,6.79%,231812.0,12239024.0,0.03%,21.223,6.056%,42705042878
迪威尔,SH688377,39.99,0.48,1.21%,-9.07%,231426.0,9326717.0,0.21%,75.687,0,7784733330
国盛智科,SH688558,36.67,0.91,2.54%,4.56%,231043.0,8427298.0,0.59%,24.389,1.365%,4840440000
巨一科技,SH688162,45.32,1.2,2.72%,4.62%,230531.0,10355070.0,0.49%,70.319,0.664%,6224588700
ST华英,SZ002321,2.31,0.0,0%,0%,230400.0,532317.0,0.01%,-1.946,0,4948304965
嘉诚国际,SH603535,18.23,0.06,0.33%,2.01%,229620.0,4188436.0,0.11%,22.988,0.432%,4252108032
建龙微纳,SH688357,115.5,2.5,2.21%,4.15%,229449.0,26745348.0,0.47%,32.694,1.285%,6866457329
金麒麟,SH603586,13.84,-0.04,-0.29%,5.01%,228300.0,3155559.0,0.12%,23.381,0,2713370475
荣晟环保,SH603165,11.13,0.04,0.36%,2.11%,227800.0,2530839.0,0.08%,12.897,2.988%,3098940102
同大股份,SZ300321,15.29,0.39,2.62%,4.01%,226800.0,3435191.0,0.27%,1029.687,0.21%,1356864000
健麾信息,SH605186,34.81,0.36,1.04%,15.65%,226300.0,7865573.0,0.34%,37.743,0.259%,4734160000
君亭酒店,SZ301073,64.8,0.42,0.65%,-7.56%,225800.0,14647454.0,0.53%,288.381,0.48%,8400285209
伟创电气,SH688698,22.87,0.36,1.6%,10.43%,225537.0,5113963.0,0.5%,29.218,0.773%,4116600000
今创集团,SH603680,8.09,0.05,0.62%,1.51%,225200.0,1819452.0,0.03%,25.893,1.856%,6340284825
卓越新能,SH688196,61.43,-0.17,-0.28%,5.88%,225121.0,13805100.0,0.75%,12.818,1.869%,7371600000
锋尚文化,SZ300860,52.35,0.85,1.65%,0.62%,224602.0,11615906.0,0.54%,172.919,0.134%,7189293974
设研院,SZ300732,9.26,0.0,0%,2.55%,224376.0,2078175.0,0.07%,10.405,2.257%,3003665181
艾布鲁,SZ301259,19.3,0.18,0.94%,1.58%,223386.0,4304110.0,0.74%,28.082,1.552%,2316000000
利柏特,SH605167,8.44,-0.04,-0.47%,0.24%,223200.0,1886492.0,0.1%,34.594,0,3790150800
金达莱,SH688057,14.15,0.18,1.29%,2.09%,220912.0,3101883.0,0.16%,15.26,7.072%,3905400000
赛托生物,SZ300583,23.22,0.22,0.96%,1.89%,220800.0,5119337.0,0.21%,54.079,0.064%,2483799616
海星股份,SH603115,16.52,0.12,0.73%,5.29%,220100.0,3631119.0,0.09%,15.852,4.543%,3951584000
快可电子,SZ301278,109.55,1.59,1.47%,-0.54%,220100.0,24182720.0,1.38%,67.669,0,7011200000
胜通能源,SZ001331,29.99,0.24,0.81%,1.9%,219500.0,6561854.0,0.73%,16.284,0,3598800000
祥和实业,SH603500,11.42,-0.02,-0.17%,0.71%,218600.0,2506499.0,0.09%,42.862,1.134%,2804167022
勘设股份,SH603458,9.74,0.0,0%,3.18%,218200.0,2122921.0,0.07%,16.928,3.388%,3056452392
胜蓝股份,SZ300843,19.14,0.13,0.68%,9.06%,217819.0,4150593.0,0.44%,30.692,0.366%,2860150074
南亚新材,SH688519,20.89,0.26,1.26%,-0.85%,216912.0,4514083.0,0.24%,37.147,1.196%,4903960924
恒辉安防,SZ300952,17.95,-0.01,-0.06%,-3.39%,216897.0,3880172.0,0.48%,21.134,0.614%,2601451371
建发合诚,SH603909,10.94,0.03,0.27%,2.24%,216688.0,2367543.0,0.11%,51.379,0.384%,2193664732
欣灵电气,SZ301388,24.44,0.08,0.33%,4.44%,216500.0,5284874.0,0.89%,35.127,0,2503819344
盛德鑫泰,SZ300881,38.04,0.24,0.63%,18.54%,215400.0,8265971.0,0.81%,56.658,0.275%,3811000000
德石股份,SZ301158,15.98,0.15,0.95%,0.82%,214900.0,3423481.0,0.57%,30.702,0.752%,2402920750
中望软件,SH688083,179.88,3.63,2.06%,-7.55%,214888.0,38740469.0,0.44%,242.861,0.394%,15591085149
微光股份,SZ002801,26.71,0.3,1.14%,7.66%,214800.0,5727399.0,0.19%,18.356,1.874%,6133470720
通力科技,SZ301255,36.21,0.02,0.06%,5.72%,213976.0,7730287.0,1.25%,24.169,0,2463640000
上海亚虹,SH603159,13.15,-0.02,-0.15%,0.84%,213900.0,2818860.0,0.15%,66.752,0.76%,1841000000
奇正藏药,SZ002287,23.75,0.35,1.5%,3.94%,213730.0,5062086.0,0.04%,29.42,2.489%,12592814300
戎美股份,SZ301088,17.14,0.16,0.94%,-1.1%,213700.0,3665729.0,0.39%,24.376,1.038%,3907920000
翔宇医疗,SH688626,35.79,0.39,1.1%,12.26%,213313.0,7589357.0,0.42%,35.051,1.057%,5726400000
中岩大地,SZ003001,15.03,0.06,0.4%,1.55%,213200.0,3186299.0,0.43%,-268.092,1.306%,1920093412
祥明智能,SZ301226,30.78,0.13,0.42%,6.73%,213100.0,6610403.0,1.25%,30.792,2.049%,2098480000
ST三盛,SZ300282,5.08,0.01,0.2%,-0.39%,211800.0,1073003.0,0.06%,-7.199,0,1901476791
联泰环保,SH603797,5.57,0.01,0.18%,0.91%,211460.0,1179686.0,0.04%,9.66,3.591%,3253506057
朗迪集团,SH603726,12.42,0.06,0.49%,3.85%,210500.0,2610143.0,0.11%,21.087,3.221%,2305787904
海川智能,SZ300720,13.52,0.15,1.12%,3.28%,210200.0,2823338.0,0.12%,44.462,1.477%,2634740501
侨银股份,SZ002973,11.0,0.05,0.46%,3.19%,210000.0,2305871.0,0.05%,18.996,0.909%,4495314450
有方科技,SH688159,15.63,0.29,1.89%,7.42%,209905.0,3269762.0,0.32%,-52.24,0,1432950507
福达合金,SH603045,14.11,0.03,0.21%,-0.98%,209700.0,2957705.0,0.15%,76.864,0,1941818200
魅视科技,SZ001229,27.56,0.53,1.96%,2.68%,208800.0,5730626.0,0.83%,29.059,0,2756000000
迈为股份,SZ300751,432.5,6.3,1.48%,5.02%,208241.0,89105310.0,0.17%,85.965,0.216%,75276212828
锋龙股份,SZ002931,10.62,0.1,0.95%,6.09%,207500.0,2198255.0,0.12%,40.923,0.943%,2115209890
倍加洁,SH603059,19.64,0.09,0.46%,2.99%,207079.0,4060399.0,0.21%,25.368,0.815%,1964000000
路德环境,SH688156,32.1,0.19,0.6%,7.18%,205437.0,6539269.0,0.29%,55.922,0.938%,2965197696
味知香,SH605089,69.7,0.82,1.19%,-4.63%,204200.0,14094400.0,0.77%,49.794,1.443%,6970000000
同飞股份,SZ300990,102.85,0.25,0.24%,11.94%,203900.0,20936698.0,0.87%,86.459,0.538%,9626760000
源杰科技,SH688498,128.03,2.65,2.11%,7.11%,203850.0,26054415.0,1.61%,70.596,0,7681800000
联特科技,SZ301205,39.6,0.54,1.38%,4.51%,202973.0,8017276.0,1.13%,22.794,0,2854368000
金时科技,SZ002951,9.17,0.04,0.44%,2.46%,202700.0,1849824.0,0.05%,908.07,0.546%,3713850000
久祺股份,SZ300994,20.16,0.18,0.9%,2.23%,202600.0,4071951.0,0.31%,18.485,3.376%,3911993600
博深股份,SZ002282,7.45,0.06,0.81%,2.19%,202600.0,1500522.0,0.05%,24.683,2.019%,4041506625
福然德,SH605050,13.28,0.01,0.08%,3.75%,202500.0,2690697.0,0.13%,21.979,2.395%,6544771524
润阳科技,SZ300920,16.58,0.36,2.22%,6.76%,202400.0,3325995.0,0.41%,46.376,4.825%,1658000000
同益股份,SZ300538,10.87,0.13,1.21%,4.62%,202300.0,2188682.0,0.18%,-41.24,0.276%,1975635703
龙韵股份,SH603729,13.2,0.05,0.38%,-0.53%,202300.0,2669737.0,0.22%,-17.603,0,1232061600
军信股份,SZ301109,16.06,0.12,0.75%,1.52%,202069.0,3233635.0,0.23%,14.217,1.576%,6597060900
宁波高发,SH603788,11.05,0.04,0.36%,3.66%,201900.0,2229776.0,0.09%,21.306,4.517%,2464869001
品高股份,SH688227,22.39,0.37,1.68%,14.06%,201762.0,4534464.0,0.33%,44.38,0.656%,2531307607
德美化工,SZ002054,7.44,0.03,0.4%,-0.8%,201700.0,1498792.0,0.05%,23.31,1.144%,3586938963
凯龙高科,SZ300912,13.85,0.24,1.76%,2.52%,201400.0,2772544.0,0.33%,-8.039,0,1551876480
中天火箭,SZ003009,40.94,0.09,0.22%,3.78%,201300.0,8246680.0,0.46%,57.279,0.193%,6363315217
东南电子,SZ301359,22.71,0.33,1.47%,3.13%,201196.0,4546659.0,0.99%,43.11,0.645%,1946851200
万朗磁塑,SH603150,27.34,0.59,2.21%,5.28%,201000.0,5472736.0,0.97%,15.176,1.813%,2337296600
威尔药业,SH603351,23.79,-0.12,-0.5%,9.99%,200200.0,4791365.0,0.15%,33.545,1.257%,3223031897
晶华新材,SH603683,8.46,0.08,0.95%,6.55%,199900.0,1683069.0,0.09%,445.33,0.543%,1837130285
深华发A,SZ000020,9.09,0.09,1%,1.79%,199600.0,1805768.0,0.11%,338.069,0,2573935553
万里股份,SH600847,14.77,0.07,0.48%,-3.59%,199300.0,2942682.0,0.13%,-74.054,0,2264054898
行动教育,SH605098,30.64,0.15,0.49%,4.64%,199243.0,6046102.0,0.45%,23.221,3.497%,3617928304
铭科精技,SZ001319,21.45,0.05,0.23%,6.03%,199100.0,4259487.0,0.56%,31.665,1.632%,3031616000
金春股份,SZ300877,16.03,0.23,1.46%,0%,198500.0,3174214.0,0.35%,-387.285,1.09%,1923600000
皖仪科技,SH688600,27.22,0.95,3.62%,8.97%,198402.0,5375269.0,0.29%,53.67,0.721%,3641290989
金利华电,SZ300069,13.02,0.27,2.12%,3.91%,198400.0,2576531.0,0.17%,-46.052,0,1523340000
聚合顺,SH605166,12.07,0.05,0.42%,-1.15%,198300.0,2387990.0,0.11%,15.672,1.707%,3808727486
深圳新星,SH603978,19.46,0.08,0.41%,5.02%,197900.0,3854237.0,0.12%,164.566,0,3229423449
金埔园林,SZ301098,16.23,0.14,0.87%,3.11%,197707.0,3195951.0,0.27%,26.677,0.618%,1712832000
扬农化工,SH600486,106.16,0.97,0.92%,2.18%,197621.0,20983569.0,0.06%,17.84,0.613%,32898867967
隆达股份,SH688231,36.45,-0.04,-0.11%,2.04%,197398.0,7200399.0,0.39%,79.915,0,8997942862
有研粉材,SH688456,32.48,0.18,0.56%,-4.47%,196295.0,6332785.0,0.31%,47.786,0.744%,3366876800
郑中设计,SZ002811,7.32,0.0,0%,1.39%,196250.0,1436739.0,0.08%,-28.143,6.831%,1991353486
大洋生物,SZ003017,28.58,0.32,1.13%,3.14%,195400.0,5577697.0,0.46%,33.932,2.095%,1714800000
深水海纳,SZ300961,10.46,0.04,0.38%,2.15%,195200.0,2036872.0,0.16%,320.685,0.22%,1854348800
奥士康,SZ002913,25.6,0.26,1.03%,5.05%,194900.0,4983525.0,0.07%,15.634,3.313%,8241201562
海昌新材,SZ300885,9.32,0.1,1.08%,8.75%,194900.0,1809067.0,0.21%,36.518,0,2337456000
红墙股份,SZ002809,9.97,0.05,0.5%,4.62%,194900.0,1937831.0,0.14%,24.592,1.004%,2083068810
北鼎股份,SZ300824,9.71,0.0,0%,9.1%,193600.0,1879624.0,0.13%,47.667,1.718%,3168777732
